year,customer_id,gender,age,no_of_days_subscribed,multi_screen,mail_subscribed,weekly_mins_watched,minimum_daily_mins,maximum_daily_mins,weekly_max_night_mins,videos_watched,maximum_days_inactive,customer_support_calls,churn,multi_screen_score,email_marketing_score,subscription_tenure,engagement_score,consistency_score,night_owl_score,churn_risk_score
2020,325195,Female,58,107,no,no,184.65,9.3,20.93,82,5,3,0,0,1,1,0.4403292181069959,0.3509122006841504,0.444338270425227,0.4440834010289737,0.4431110534509601
2020,325869,Female,23,80,no,no,297.15,9.3,33.68,76,3,3,3,0,1,1,0.3292181069958848,0.5647092360319269,0.2761282660332541,0.2557630826182063,0.5247145822522057
2020,325890,Female,52,117,no,yes,324.0,11.8,36.72,112,4,4,0,0,1,2,0.4814814814814814,0.6157354618015963,0.3213507625272331,0.345679012345679,0.2623248572911261
2020,326310,Male,48,117,no,no,154.2,10.1,17.48,105,7,3,1,0,1,1,0.4814814814814814,0.2930444697833523,0.5778032036613272,0.6809338521400778,0.5584673931845703
2020,326499,Female,24,55,no,yes,333.75,9.7,37.83,114,2,3,1,0,1,2,0.2263374485596707,0.6342645381984036,0.2564102564102564,0.3415730337078652,0.3255275903822869
2020,327465,Male,31,177,no,no,127.35,7.5,14.43,66,5,3,2,0,1,1,0.7283950617283951,0.2420182440136829,0.5197505197505198,0.5182567726737338,0.669153260681543
2020,327680,Male,43,110,no,no,111.75,9.8,12.67,101,7,3,3,0,1,1,0.4526748971193415,0.2123717217787913,0.7734806629834254,0.9038031319910514,0.7652439024390245
2020,328454,Female,41,148,no,yes,313.8,16.5,35.56,105,4,5,2,0,1,2,0.6090534979423868,0.5963511972633979,0.4640044994375703,0.3346080305927342,0.4272617194257049
2020,328695,Male,42,74,no,no,300.6,10.0,34.07,118,2,3,1,0,1,1,0.3045267489711934,0.5712656784492588,0.293513354857646,0.3925482368596141,0.3685348555613216
2020,329105,Male,39,163,no,yes,329.4,13.8,37.33,88,8,4,2,0,1,2,0.6707818930041153,0.6259977194982895,0.3696758639164211,0.2671523982999393,0.4070230064002769
2020,329544,Male,45,118,no,no,379.8,9.7,43.04,108,7,3,2,0,1,1,0.48559670781893,0.7217787913340935,0.2253717472118958,0.2843601895734597,0.3416363950873551
2020,330007,Male,45,98,no,no,407.1,11.1,46.14,118,6,3,4,1,1,1,0.4032921810699588,0.7736602052451539,0.2405721716514954,0.2898550724637681,0.4579225047569625
2020,330054,Female,42,81,no,no,230.25,6.3,26.1,86,2,2,2,0,1,1,0.3333333333333333,0.4375712656784492,0.2413793103448276,0.3735070575461455,0.5356555959176614
2020,330819,Male,39,81,no,no,249.3,13.2,28.25,68,2,4,4,0,1,1,0.3333333333333333,0.4737742303306727,0.4672566371681416,0.2727637384677095,0.6626448711295625
2020,330847,Male,20,193,no,no,145.2,10.9,16.46,115,5,3,2,1,1,1,0.7942386831275721,0.2759407069555302,0.6622114216281896,0.7920110192837466,0.6459955025082167
2020,331582,Female,46,128,no,yes,213.45,16.0,24.19,81,6,5,1,0,1,2,0.5267489711934157,0.4056442417331812,0.6614303431169904,0.3794799718903724,0.4815992042899152
2020,331980,Male,57,151,no,no,268.05,9.8,30.38,101,4,3,0,0,1,1,0.6213991769547325,0.5094070695553021,0.3225806451612903,0.3767953739973885,0.3349117799688635
2020,333701,Female,50,78,no,no,243.45,10.1,27.59,100,3,3,2,0,1,1,0.3209876543209876,0.4626567844925883,0.366074664733599,0.4107619634421853,0.5185305310499915
2020,334011,Female,45,148,no,no,186.6,11.3,21.15,99,6,4,0,0,1,1,0.6090534979423868,0.3546180159635119,0.5342789598108748,0.5305466237942122,0.4405812143227816
2020,334129,Female,38,100,no,no,353.7,7.3,40.09,122,1,2,2,0,1,1,0.411522633744856,0.6721778791334093,0.1820902968321276,0.3449250777495052,0.3754973188029753
2020,334134,Male,33,171,no,yes,334.8,10.2,37.94,90,3,3,3,0,1,2,0.7037037037037037,0.6362599771949828,0.2688455455983131,0.2688172043010752,0.4758692267773742
2020,334427,Male,33,139,no,no,354.9,11.1,40.22,118,2,3,1,1,1,1,0.5720164609053497,0.6744583808437855,0.2759820984584784,0.3324880247957171,0.298088565992043
2020,334542,Female,40,123,no,no,238.65,6.5,27.05,120,1,2,1,0,1,1,0.5061728395061729,0.4535347776510832,0.2402957486136784,0.502828409805154,0.4489058986334545
2020,334622,Male,31,132,no,yes,302.85,13.7,34.32,92,5,4,0,0,1,2,0.5432098765432098,0.5755416191562144,0.3991841491841491,0.3037807495459798,0.28976388168137
2020,335573,Female,66,66,no,no,250.95,10.6,28.44,118,5,3,1,1,1,1,0.2716049382716049,0.47690992018244,0.3727144866385372,0.4702131898784619,0.4329484518249439
2020,335608,Male,39,132,no,no,244.8,6.2,27.74,90,10,2,1,0,1,1,0.5432098765432098,0.4652223489167617,0.2235039653929343,0.3676470588235294,0.4409271752291991
2020,336366,Male,40,49,no,no,179.1,12.4,20.3,153,7,4,2,0,1,1,0.2016460905349794,0.3403648802736602,0.6108374384236452,0.8542713567839196,0.6020152222798825
2020,336562,Male,40,210,no,no,156.9,6.5,17.78,67,8,2,2,0,1,1,0.8641975308641975,0.2981755986316989,0.3655793025871765,0.4270235818992989,0.6308164677391456
2020,337636,Female,34,68,no,no,374.85,8.9,42.48,98,6,3,2,1,1,1,0.279835390946502,0.7123717217787913,0.2095103578154425,0.261437908496732,0.3480582944127314
2020,337937,Male,43,111,no,no,198.9,12.7,22.54,101,2,4,4,1,1,1,0.4567901234567901,0.3779931584948688,0.5634427684117125,0.5077928607340372,0.7280314824424841
2020,338674,Male,35,76,no,no,254.25,10.0,28.82,92,3,3,0,0,1,1,0.3127572016460905,0.4831812998859748,0.3469812630117973,0.3618485742379547,0.3528152568759731
2020,338767,Male,35,71,no,no,154.95,9.0,17.56,98,2,3,2,0,1,1,0.2921810699588477,0.2944697833523375,0.5125284738041003,0.6324620845434011,0.6333463068673241
2020,338916,Male,30,74,no,no,244.05,8.7,27.66,80,6,3,0,0,1,1,0.3045267489711934,0.4637970353477765,0.3145336225596529,0.3278016799836099,0.3660482615464453
2020,339327,Female,42,86,no,yes,332.4,9.0,37.67,105,2,3,1,0,1,2,0.3539094650205761,0.6316989737742302,0.2389169100079639,0.3158844765342961,0.3272790174710259
2020,339713,Male,38,123,no,no,193.05,10.8,21.88,132,5,3,0,0,1,1,0.5061728395061729,0.3668757126567845,0.493601462522852,0.6837606837606838,0.4322132848988064
2020,339875,Male,40,1,no,yes,274.65,8.4,31.13,110,2,3,0,0,1,2,0.0041152263374485,0.5219498289623716,0.2698361708962417,0.4005097396686692,0.3263492475350286
2020,340645,Female,26,101,no,no,262.35,8.5,29.73,93,5,3,1,0,1,1,0.4156378600823045,0.4985746864310148,0.2859064917591658,0.3544882790165808,0.4181586230755926
2020,341448,Male,49,92,no,yes,251.1,11.2,28.46,110,3,4,4,0,1,2,0.3786008230452675,0.4771949828962371,0.3935347856640899,0.4380724810832337,0.6603096350112437
2020,341623,Female,74,119,no,no,390.15,10.0,44.22,89,2,3,1,1,1,1,0.4897119341563786,0.7414481185860888,0.2261420171867932,0.2281173907471485,0.2523568586749698
2020,341658,Female,38,150,no,yes,261.6,11.0,29.65,130,4,3,1,0,1,2,0.6172839506172839,0.4971493728620296,0.3709949409780776,0.4969418960244648,0.4191316381248919
2020,341742,Male,52,91,no,yes,243.45,9.2,27.59,94,4,3,0,0,1,2,0.3744855967078189,0.4626567844925883,0.3334541500543675,0.3861162456356541,0.3668266735858849
2020,341823,Male,32,36,no,no,303.6,10.2,34.41,127,2,3,3,0,1,1,0.1481481481481481,0.5769669327251995,0.2964254577157803,0.4183135704874835,0.5163466528282306
2020,341830,Female,34,13,no,no,289.8,9.7,32.84,104,2,3,4,0,1,1,0.0534979423868312,0.5507411630558723,0.2953714981729597,0.3588681849551414,0.6101020584673933
2020,342077,Male,26,108,no,no,298.95,15.2,33.88,57,2,5,0,0,1,1,0.4444444444444444,0.5681299885974914,0.4486422668240849,0.190667335674862,0.2948235599377271
2020,342187,Male,36,69,no,no,277.95,5.5,31.5,107,5,2,0,0,1,1,0.2839506172839506,0.5282212086659064,0.1746031746031746,0.3849613239791329,0.3220679813181111
2020,342431,Male,24,73,no,no,336.6,13.0,38.15,74,2,4,1,0,1,1,0.3004115226337449,0.6396807297605474,0.3407601572739187,0.219845513963161,0.3218301331949489
2020,344089,Female,46,24,no,no,364.5,15.3,41.31,109,6,5,0,0,1,1,0.0987654320987654,0.6927023945267958,0.3703703703703703,0.299039780521262,0.209782044628957
2020,344117,Female,35,44,yes,no,93.45,10.8,10.59,108,3,3,1,0,2,1,0.1810699588477366,0.177594070695553,1.019830028328612,1.1556982343499198,0.637281612177824
2020,344612,Male,23,131,no,yes,374.4,7.6,42.43,92,3,3,3,0,1,2,0.5390946502057613,0.7115165336374001,0.1791185481970304,0.2457264957264957,0.4244940321743644
2020,345659,Male,51,116,no,yes,345.9,11.1,39.2,76,2,3,0,0,1,2,0.4773662551440329,0.6573546180159634,0.2831632653061224,0.2197166811217115,0.2339128178515828
2020,346571,Female,31,36,no,no,266.85,10.8,30.24,102,6,3,2,0,1,1,0.1481481481481481,0.5071265678449259,0.3571428571428572,0.3822372119168071,0.4881724615118492
2020,346725,Male,50,97,no,no,327.0,6.4,37.06,110,8,2,3,0,1,1,0.3991769547325103,0.621436716077537,0.1726929303831623,0.3363914373088685,0.4859885832900883
2020,347053,Female,65,122,no,no,205.05,8.6,23.24,110,4,3,0,0,1,1,0.5020576131687243,0.3896807297605473,0.3700516351118761,0.5364545232870032,0.4166450441100155
2020,347172,Female,29,43,no,no,252.6,11.1,28.63,102,2,3,1,0,1,1,0.176954732510288,0.4800456100342075,0.3877052043311211,0.4038004750593824,0.4308078187164852
2020,348031,Male,34,43,no,no,345.3,9.2,39.13,100,3,3,0,0,1,1,0.176954732510288,0.6562143671607753,0.2351137234858165,0.2896032435563278,0.2346912298910224
2020,348226,Female,55,107,no,yes,298.35,12.6,33.81,76,4,4,3,0,1,2,0.4403292181069959,0.5669897377423033,0.3726708074534162,0.2547343723814312,0.5231577581733264
2020,348566,Male,42,82,no,no,151.5,13.3,17.17,93,2,4,0,0,1,1,0.3374485596707819,0.2879133409350057,0.774606872451951,0.6138613861386139,0.4861183186299949
2020,348707,Male,57,86,no,no,264.45,6.2,29.97,78,3,2,0,0,1,1,0.3539094650205761,0.5025655644241732,0.2068735402068735,0.2949517867271696,0.3395822522055008
2020,349246,Female,28,59,no,no,269.1,14.7,30.5,105,3,4,0,0,1,1,0.242798353909465,0.5114025085518814,0.4819672131147541,0.3901895206243032,0.3335495588998443
2020,349933,Male,38,64,no,no,145.8,10.4,16.52,92,6,3,2,0,1,1,0.2633744855967078,0.2770809578107183,0.6295399515738499,0.6310013717421125,0.6452170904687772
2020,350259,Female,29,195,no,no,94.8,5.1,10.74,99,3,2,0,0,1,1,0.8024691358024691,0.1801596351197263,0.4748603351955307,1.0443037974683544,0.5596782563570317
2020,350356,Male,25,172,no,no,317.55,6.5,35.99,136,9,2,1,0,1,1,0.7078189300411523,0.6034777651083238,0.18060572381217,0.4282790111793418,0.3465447154471545
2020,352228,Male,22,173,no,yes,348.6,5.0,39.51,102,5,2,3,0,1,2,0.7119341563786008,0.6624857468643102,0.1265502404454568,0.2925989672977624,0.4579657498702646
2020,353630,Female,34,91,no,yes,262.95,5.6,29.8,76,11,2,1,0,1,2,0.3744855967078189,0.4997149372862029,0.1879194630872482,0.2890283323825822,0.4173802110361531
2020,354808,Male,37,52,no,no,322.05,9.4,36.5,114,4,3,2,0,1,1,0.2139917695473251,0.6120296465222349,0.2575342465753424,0.3539823008849557,0.4165585538834112
2020,354873,Male,33,137,no,no,261.6,10.2,29.65,121,5,3,0,0,1,1,0.5637860082304527,0.4971493728620296,0.3440134907251264,0.4625382262996941,0.3432797093928386
2020,355152,Male,51,71,no,no,357.0,11.8,40.46,134,10,4,0,1,1,1,0.2921810699588477,0.6784492588369441,0.291646070192783,0.3753501400560224,0.2195121951219512
2020,355647,Female,44,109,yes,yes,325.8,9.3,36.92,76,3,3,0,0,2,2,0.448559670781893,0.6191562143671607,0.2518959913326111,0.2332719459791283,0.2599896211728075
2020,356699,Female,43,89,no,no,295.65,12.8,33.51,106,3,4,1,0,1,1,0.3662551440329218,0.5618586088939566,0.3819755296926291,0.3585320480297649,0.3749567548866979
2020,357420,Male,25,64,no,yes,231.9,13.3,26.28,99,3,4,1,0,1,2,0.2633744855967078,0.4407069555302166,0.5060882800608828,0.426908150064683,0.4576630340771494
2020,358208,Male,31,133,no,no,331.65,8.4,37.59,84,3,3,4,0,1,1,0.5473251028806584,0.630273660205245,0.2234636871508379,0.2532790592492085,0.5558078187164852
2020,358291,Female,40,123,no,no,157.5,14.9,17.85,93,5,5,0,0,1,1,0.5061728395061729,0.2993158494868871,0.8347338935574229,0.5904761904761905,0.4783341982355995
2020,359598,Female,34,46,no,no,315.3,13.1,35.73,116,7,4,1,0,1,1,0.1893004115226337,0.5992018244013683,0.3666386789812483,0.3679035838883602,0.3494637605950528
2020,360230,Male,28,101,no,no,286.05,8.8,32.42,111,8,3,1,0,1,1,0.4156378600823045,0.5436145952109463,0.2714373843306601,0.388044048243314,0.3874113475177306
2020,360337,Female,33,142,yes,yes,286.65,9.8,32.49,60,3,3,0,0,2,2,0.5843621399176955,0.5447548460661344,0.301631271160357,0.2093144950287807,0.3107810067462377
2020,360437,Female,44,133,yes,no,382.05,8.0,43.3,103,3,3,0,1,2,1,0.5473251028806584,0.726054732041049,0.1847575057736721,0.2695982201282554,0.1870134924753503
2020,361315,Male,33,101,no,no,358.5,13.5,40.63,93,8,4,1,1,1,1,0.4156378600823045,0.6812998859749144,0.3322667979325621,0.2594142259414226,0.2934180937554057
2020,361426,Male,34,122,no,no,52.65,12.7,5.97,58,2,4,1,0,1,1,0.5020576131687243,0.1000570125427594,2.1273031825795643,1.1016144349477683,0.690213630859713
2020,361731,Male,26,62,yes,no,239.55,13.9,27.15,105,6,4,0,1,2,1,0.2551440329218107,0.4552451539338654,0.5119705340699816,0.4383218534752661,0.3718863518422419
2020,361851,Male,29,86,no,no,257.7,9.7,29.21,108,5,3,1,0,1,1,0.3539094650205761,0.4897377423033067,0.3320780554604587,0.4190919674039581,0.424191316381249
2020,362438,Male,44,121,no,no,272.25,8.5,30.86,103,5,3,1,0,1,1,0.4979423868312757,0.5173888255416191,0.2754374594944913,0.3783287419651056,0.40531482442484
2020,362877,Female,37,100,no,yes,369.9,13.0,41.92,109,5,4,1,0,1,2,0.411522633744856,0.702964652223489,0.3101145038167938,0.2946742362800757,0.2786282650060544
2020,363710,Male,30,95,no,yes,248.55,9.8,28.17,91,6,3,0,0,1,2,0.3909465020576131,0.4723489167616875,0.3478878239261626,0.3661235163950915,0.3602101712506487
2020,363738,Female,22,106,yes,yes,405.45,14.4,45.95,133,7,4,1,1,2,2,0.4362139917695473,0.7705245153933865,0.3133841131664853,0.3280305833025034,0.2325073516692614
2020,364187,Female,37,81,no,yes,315.6,9.7,35.77,120,4,3,0,0,1,2,0.3333333333333333,0.5997719498289623,0.2711769639362593,0.3802281368821292,0.2732226258432798
2020,364327,Male,77,184,no,no,354.6,13.8,40.19,94,4,4,1,1,1,1,0.757201646090535,0.6738882554161916,0.3433689972630007,0.2650874224478285,0.2984777720117627
2020,364342,Female,51,135,yes,yes,259.65,14.6,29.43,78,15,4,0,1,2,2,0.5555555555555556,0.4934435575826681,0.4960924226979273,0.3004043905257077,0.3458095485210172
2020,364638,Male,46,90,no,no,114.15,10.8,12.94,89,3,3,0,0,1,1,0.3703703703703703,0.2169327251995439,0.8346213292117466,0.7796758650897941,0.5345744680851064
2020,365200,Male,34,168,no,no,193.2,11.2,21.9,128,2,4,1,0,1,1,0.691358024691358,0.3671607753705814,0.5114155251141552,0.6625258799171843,0.5078706106209999
2020,365361,Female,33,36,no,yes,229.2,9.1,25.98,74,2,3,1,0,1,2,0.1481481481481481,0.4355758266818699,0.3502694380292531,0.3228621291448517,0.4611658882546274
2020,366160,Female,40,102,no,no,261.75,8.5,29.67,110,5,3,0,0,1,1,0.419753086419753,0.4974344355758266,0.2864846646444219,0.4202483285577841,0.3430851063829788
2020,366252,Female,34,120,no,yes,300.45,10.5,34.05,116,4,3,0,0,1,2,0.4938271604938271,0.5709806157354618,0.3083700440528635,0.3860875353636212,0.2928775298391282
2020,368286,Female,40,63,yes,yes,298.5,11.0,33.83,92,6,3,1,0,2,2,0.2592592592592592,0.5672748004561003,0.325155187703222,0.3082077051926298,0.37125929769936
2020,368552,Female,31,77,no,no,358.8,10.3,40.66,81,2,3,5,0,1,1,0.3168724279835391,0.6818700114025085,0.2533202164289228,0.225752508361204,0.5964366026638991
2020,368840,Male,57,47,no,yes,245.25,7.8,27.8,87,4,3,2,0,1,2,0.1934156378600823,0.4660775370581527,0.2805755395683453,0.3547400611620795,0.5161952949316728
2020,368983,Male,40,98,no,yes,241.8,4.4,27.4,92,8,2,4,0,1,2,0.4032921810699588,0.4595210946408209,0.1605839416058393,0.380479735318445,0.6723750216225567
2020,369661,Male,49,21,no,no,219.0,6.8,24.82,108,7,2,0,0,1,1,0.0864197530864197,0.4161915621436716,0.273972602739726,0.4931506849315068,0.3985469641930462
2020,369838,Female,40,105,no,no,369.6,3.8,41.89,151,4,2,0,0,1,1,0.4320987654320987,0.7023945267958951,0.0907137741704463,0.4085497835497835,0.2031655422937208
2020,369850,Female,41,74,no,no,423.75,9.4,48.03,115,4,3,1,1,1,1,0.3045267489711934,0.8053021664766248,0.1957110139496147,0.2713864306784661,0.2087657844663553
2020,371048,Male,41,145,no,no,281.85,4.8,31.94,108,4,2,2,0,1,1,0.5967078189300411,0.5356328392246295,0.1502817783343769,0.3831825439063331,0.4687121605258606
2020,372977,Female,38,132,no,yes,261.75,10.3,29.67,76,9,3,1,0,1,2,0.5432098765432098,0.4974344355758266,0.3471520053926525,0.2903533906399236,0.4189370351150321
2020,373267,Male,37,64,no,no,243.9,14.2,27.64,122,3,4,1,0,1,1,0.2633744855967078,0.4635119726339794,0.5137481910274964,0.5002050020500205,0.4420947932883586
2020,373994,Female,26,51,no,no,322.2,10.2,36.52,66,5,3,0,0,1,1,0.2098765432098765,0.6123147092360318,0.2792990142387732,0.2048417132216015,0.2646600934094448
2020,374210,Female,38,157,no,no,414.3,2.2,46.95,79,4,1,3,0,1,1,0.6460905349794238,0.7873432155074116,0.0468583599574015,0.1906830798937967,0.3727296315516347
2020,374303,Male,32,109,yes,no,402.6,9.7,45.63,84,8,3,2,1,2,1,0.448559670781893,0.7651083238312428,0.2125794433486739,0.2086438152011922,0.3120567375886525
2020,374534,Male,55,55,yes,no,331.5,9.7,37.57,117,4,3,1,0,2,1,0.2263374485596707,0.6299885974914481,0.2581847218525419,0.3529411764705882,0.3284466355301851
2020,375572,Female,45,89,no,yes,322.65,10.6,36.57,117,10,3,1,0,1,2,0.3662551440329218,0.6131698973774229,0.2898550724637682,0.3626220362622036,0.3399282131119185
2020,376521,Female,42,65,no,no,204.15,4.4,23.14,104,2,2,1,0,1,1,0.2674897119341564,0.3879703534777651,0.1901469317199653,0.5094293411707078,0.4936645909012281
2020,376966,Female,26,105,no,yes,290.25,8.5,32.9,111,5,3,0,0,1,2,0.4320987654320987,0.5515963511972634,0.2583586626139817,0.3824289405684754,0.3061105345096004
2020,377237,Female,44,108,no,no,267.45,14.6,30.31,102,5,4,0,0,1,1,0.4444444444444444,0.5082668187001139,0.4816892114813593,0.3813796971396523,0.3356901920083032
2020,377658,Female,61,88,yes,no,352.65,7.2,39.97,76,2,2,4,1,2,1,0.3621399176954732,0.67018244013683,0.1801351013259945,0.2155111300155962,0.5285633973361011
2020,378061,Male,47,101,no,yes,178.35,8.2,20.21,111,5,3,2,0,1,2,0.4156378600823045,0.338939566704675,0.4057397328055417,0.6223717409587889,0.6029882373291818
2020,379166,Male,28,59,no,no,161.7,9.9,18.33,92,3,3,2,0,1,1,0.242798353909465,0.307297605473204,0.5400981996726678,0.5689548546691404,0.6245891714236292
2020,379999,Male,48,154,no,no,250.35,7.2,28.37,89,5,2,0,0,1,1,0.6337448559670782,0.4757696693272519,0.2537892139584067,0.3555022967845017,0.3578749351323301
2020,380001,Male,33,27,no,no,266.4,7.6,30.19,106,3,3,3,0,1,1,0.1111111111111111,0.5062713797035346,0.2517389864193441,0.3978978978978979,0.5646081992734823
2020,380040,Male,53,118,no,no,401.7,14.4,45.53,91,11,4,5,1,1,1,0.48559670781893,0.7633979475484606,0.3162749835273446,0.2265372168284789,0.5407801418439717
2020,380297,Male,35,96,no,yes,373.2,10.3,42.3,102,2,3,3,0,1,2,0.3950617283950617,0.7092360319270239,0.2434988179669031,0.2733118971061093,0.4260508562532434
2020,380311,Female,34,93,no,no,399.0,13.1,45.22,63,6,4,3,0,1,1,0.382716049382716,0.7582668187001139,0.2896948252985405,0.1578947368421052,0.3925791385573431
2020,380360,Male,49,103,no,no,395.1,10.3,44.78,112,2,3,0,0,1,1,0.4238683127572016,0.7508551881413911,0.2300133988387672,0.2834725385978233,0.1700830306175402
2020,381120,Female,34,108,no,no,207.9,9.8,23.56,92,3,3,1,0,1,1,0.4444444444444444,0.395096921322691,0.4159592529711375,0.4425204425204425,0.4887995156547312
2020,382675,Female,23,197,no,no,232.2,10.6,26.32,86,2,3,3,0,1,1,0.8106995884773662,0.4412770809578106,0.4027355623100304,0.3703703703703704,0.6089776855215362
2020,382744,Male,37,25,no,no,201.45,12.6,22.83,100,5,4,2,0,1,1,0.102880658436214,0.3828392246294184,0.5519053876478318,0.4964010920824026,0.5730193738107595
2020,382973,Male,33,158,no,no,237.0,9.1,26.86,89,4,3,1,0,1,1,0.6502057613168725,0.4503990877993158,0.3387937453462398,0.3755274261603376,0.4510465317419133
2020,383607,Female,46,118,no,yes,177.15,16.9,20.08,73,2,5,1,0,1,2,0.48559670781893,0.3366590649942987,0.8416334661354582,0.4120801580581428,0.5286931326760078
2020,383612,Male,46,17,no,yes,229.65,10.0,26.03,102,1,3,6,1,1,2,0.0699588477366255,0.4364310148232611,0.384172109104879,0.4441541476159373,0.839841722885314
2020,383704,Female,29,95,no,yes,393.3,10.6,44.57,57,5,3,0,0,1,2,0.3909465020576131,0.7474344355758267,0.237828135517164,0.144927536231884,0.1724182667358588
2020,384056,Male,40,129,no,no,147.0,10.5,16.66,123,4,3,0,0,1,1,0.5308641975308642,0.2793614595210946,0.6302521008403361,0.8367346938775511,0.4919564089257914
2020,384358,Female,55,116,no,no,284.25,13.1,32.22,83,2,4,1,0,1,1,0.4773662551440329,0.540193842645382,0.4065797641216636,0.2919964819700967,0.3897465836360491
2020,384473,Male,22,35,no,no,186.3,13.1,21.11,100,8,4,2,0,1,1,0.1440329218106996,0.3540478905359179,0.620558976788252,0.5367686527106816,0.5926742778066079
2020,384612,Female,41,31,no,yes,315.75,11.5,35.79,125,2,4,1,0,1,2,0.1275720164609053,0.6000570125427593,0.3213188041352333,0.395882818685669,0.3488799515654732
2020,384789,Female,33,94,no,no,272.25,6.6,30.86,114,5,2,1,0,1,1,0.3868312757201646,0.5173888255416191,0.2138690861957226,0.418732782369146,0.40531482442484
2020,385071,Male,41,147,no,no,232.65,10.6,26.37,133,4,3,0,0,1,1,0.6049382716049383,0.4421322690992018,0.4019719378081152,0.5716741886954653,0.3808380902957966
2020,385425,Female,26,70,yes,no,340.05,17.6,38.54,93,4,5,2,1,2,1,0.2880658436213992,0.6462371721778791,0.4566683964711988,0.2734891927657697,0.3932061927002249
2020,385685,Male,36,161,yes,no,234.15,11.1,26.54,115,9,3,2,0,2,1,0.6625514403292181,0.4449828962371721,0.4182366239638282,0.4911381592995942,0.5305959176613043
2020,385833,Male,34,92,no,no,264.45,9.6,29.97,107,1,3,2,0,1,1,0.3786008230452675,0.5025655644241732,0.3203203203203204,0.404613348459066,0.4912861096696074
2020,386039,Male,34,38,no,no,291.6,10.8,33.05,90,5,3,3,0,1,1,0.1563786008230452,0.5541619156214367,0.3267776096822996,0.3086419753086419,0.5319148936170214
2020,386746,Male,24,87,yes,no,201.3,10.7,22.81,102,5,3,0,0,2,1,0.3580246913580246,0.3825541619156214,0.4690925032880315,0.5067064083457525,0.4215101193565128
2020,386800,Female,31,176,no,no,71.1,10.5,8.06,107,8,3,2,0,1,1,0.7242798353909465,0.1351197263397947,1.30272952853598,1.5049226441631507,0.7421293893790002
2020,386888,Female,27,114,no,yes,464.85,14.2,52.68,105,2,4,1,0,1,2,0.4691358024691358,0.8834093500570125,0.2695520121488229,0.2258793159083575,0.1554445597647466
2020,387332,Female,22,87,no,no,204.45,7.1,23.17,101,5,2,0,0,1,1,0.3580246913580246,0.3885404789053591,0.3064307293914545,0.4940083149914405,0.4174234561494552
2020,388227,Female,41,127,no,yes,259.5,4.8,29.41,99,3,2,0,0,1,2,0.522633744855967,0.4931584948688711,0.1632097925875553,0.3815028901734104,0.3460041515308771
2020,388832,Male,25,90,no,no,305.1,7.3,34.58,105,4,2,1,0,1,1,0.3703703703703703,0.5798175598631699,0.2111046847888953,0.3441494591937069,0.3626967652655251
2020,390381,Male,36,80,no,no,186.45,7.9,21.13,62,9,3,1,0,1,1,0.3292181069958848,0.3543329532497148,0.3738760056791292,0.3325288281040494,0.5166277460646949
2020,390526,Female,20,53,no,no,253.2,10.9,28.7,113,2,3,0,0,1,1,0.2181069958847736,0.4811858608893956,0.3797909407665506,0.4462875197472354,0.3541774779449924
2020,390559,Female,31,72,no,no,297.6,13.1,33.73,125,4,4,0,0,1,1,0.2962962962962963,0.5655644241733181,0.3883782982508154,0.42002688172043,0.296574987026466
2020,391565,Male,31,41,no,yes,310.95,5.9,35.24,74,3,2,1,0,1,2,0.1687242798353909,0.5909350057012542,0.1674233825198637,0.237980382698183,0.3551072478809894
2020,391837,Female,39,115,no,no,221.85,9.6,25.14,90,9,3,3,0,1,1,0.4732510288065844,0.4216077537058152,0.3818615751789975,0.4056795131845842,0.6224052932018683
2020,393358,Female,38,165,no,no,311.55,7.9,35.31,91,3,3,0,0,1,1,0.6790123456790124,0.5920752565564424,0.2237326536391956,0.2920879473599743,0.2784769071094966
2020,394936,Male,39,163,no,no,295.5,9.1,33.49,80,10,3,1,0,1,1,0.6707818930041153,0.5615735461801595,0.2717229023589131,0.2707275803722504,0.3751513578965577
2020,395231,Female,39,84,no,no,272.25,8.5,30.86,118,4,3,1,0,1,1,0.345679012345679,0.5173888255416191,0.2754374594944913,0.4334251606978879,0.40531482442484
2020,395352,Female,42,199,no,yes,345.9,8.0,39.2,94,2,3,0,0,1,2,0.8189300411522634,0.6573546180159634,0.2040816326530612,0.2717548424400116,0.2339128178515828
2020,396153,Female,35,24,no,yes,354.45,7.2,40.17,105,2,2,3,0,1,2,0.0987654320987654,0.6736031927023944,0.1792382374906647,0.2962336013542108,0.4503762324857291
2020,397420,Female,37,82,no,no,215.55,7.8,24.43,95,5,3,1,0,1,1,0.3374485596707819,0.4096351197263397,0.3192795742939009,0.4407330085826954,0.4788747621518769
2020,397537,Female,44,76,no,no,194.55,7.5,22.05,87,3,3,5,1,1,1,0.3127572016460905,0.3697263397947548,0.3401360544217686,0.4471858134155744,0.8095268984604741
2020,397798,Female,43,190,no,no,226.35,14.7,25.65,73,1,4,1,0,1,1,0.7818930041152263,0.4301596351197262,0.5730994152046784,0.32250938811575,0.4648633454419651
2020,397880,Male,56,60,no,no,304.8,15.1,34.54,112,6,5,2,0,1,1,0.2469135802469135,0.5792474344355758,0.4371742906774755,0.3674540682414698,0.4389379000172981
2020,398749,Female,23,179,no,no,351.75,6.1,39.87,72,4,2,1,0,1,1,0.7366255144032922,0.6684720638540478,0.1529972410333584,0.2046908315565032,0.3021752291991006
